title|context|question|answer|answer_start|answer_end
Giấy phép Tài liệu Tự do GNU|Giấy phép Tài liệu Tự do GNU (GFDL hoặc GNU FDL) là giấy phép bản quyền bên trái cho tài liệu tự do, do Quỹ Phần mềm Tự do (FSF) thiết kế cho Dự án GNU. Nó tương tự như Giấy phép Công cộng GNU, cung cấp cho người đọc quyền sao chép, tái phân phối và chỉnh sửa một tác phẩm và đòi hỏi tất cả các bản sao và tác phẩm phái sinh phải có thể được sử dụng với cùng giấy phép. Những bản sao có thể được bán thương mại, nhưng nếu được sản xuất với số lượng lớn (hơn 100), thì người nhận tác phẩm phải được phép truy xuất tài liệu gốc hoặc mã nguồn.|Yêu cầu gì được đặt ra nếu người ta muốn sản xuất số lượng lớn bản sao Giấy phép Tài liệu Tự do GNU?|Những bản sao có thể được bán thương mại, nhưng nếu được sản xuất với số lượng lớn (hơn 100), thì người nhận tác phẩm phải được phép truy xuất tài liệu gốc hoặc mã nguồn.|370|540
Công nghệ thông tin và truyền thông|Công nghệ thông tin và truyền thông, thường được gọi là ICT, là cụm từ thường dùng như từ đồng nghĩa rộng hơn cho công nghệ thông tin (IT), nhưng thường là một thuật ngữ chung để nhấn mạnh vai trò của truyền thông hợp nhất và sự kết hợp của viễn thông (đường dây điện thoại và tín hiệu không dây), hệ thống quản lý tòa nhà thông minh và hệ thống nghe-nhìn trong công nghệ thông tin hiện đại. ICT bao gồm tất cả các phương tiện kỹ thuật được sử dụng để xử lý thông tin và trợ giúp liên lạc, bao gồm phần cứng và mạng máy tính, liên lạc trung gian cũng như là các phần mềm cần thiết. Mặt khác, ICT bao gồm IT cũng như là điện thoại, phương tiện truyền thông, tất cả các loại xử lý âm thanh và video, điều khiển dựa trên truyền tải và mạng và các chức năng giám sát. Cách diễn tả này xuất hiện lần đầu tiên vào năm 1997 trong một báo cáo của Dennis Stevenson gửi chính phủ Anh và được lan truyền rộng rãi trong các tài liệu mới của Chương trình giảng dạy Quốc gia Anh vào năm 2000.|ICT là từ viết tắt của tiếng Anh dùng để chỉ lĩnh vực nào?|Công nghệ thông tin và truyền thông, thường được gọi là ICT, là cụm từ thường dùng như từ đồng nghĩa rộng hơn cho công nghệ thông tin (IT), nhưng thường là một thuật ngữ chung để nhấn mạnh vai trò của truyền thông hợp nhất và sự kết hợp của viễn thông (đường dây điện thoại và tín hiệu không dây), hệ thống quản lý tòa nhà thông minh và hệ thống nghe-nhìn trong công nghệ thông tin hiện đại.|0|391
Công nghệ thông tin và truyền thông|Công nghệ thông tin và truyền thông, thường được gọi là ICT, là cụm từ thường dùng như từ đồng nghĩa rộng hơn cho công nghệ thông tin (IT), nhưng thường là một thuật ngữ chung để nhấn mạnh vai trò của truyền thông hợp nhất và sự kết hợp của viễn thông (đường dây điện thoại và tín hiệu không dây), hệ thống quản lý tòa nhà thông minh và hệ thống nghe-nhìn trong công nghệ thông tin hiện đại. ICT bao gồm tất cả các phương tiện kỹ thuật được sử dụng để xử lý thông tin và trợ giúp liên lạc, bao gồm phần cứng và mạng máy tính, liên lạc trung gian cũng như là các phần mềm cần thiết. Mặt khác, ICT bao gồm IT cũng như là điện thoại, phương tiện truyền thông, tất cả các loại xử lý âm thanh và video, điều khiển dựa trên truyền tải và mạng và các chức năng giám sát. Cách diễn tả này xuất hiện lần đầu tiên vào năm 1997 trong một báo cáo của Dennis Stevenson gửi chính phủ Anh và được lan truyền rộng rãi trong các tài liệu mới của Chương trình giảng dạy Quốc gia Anh vào năm 2000.|ICT là sự kết hợp giữa công nghệ thông tin với những lĩnh vực nào của truyền thông?|Công nghệ thông tin và truyền thông, thường được gọi là ICT, là cụm từ thường dùng như từ đồng nghĩa rộng hơn cho công nghệ thông tin (IT), nhưng thường là một thuật ngữ chung để nhấn mạnh vai trò của truyền thông hợp nhất và sự kết hợp của viễn thông (đường dây điện thoại và tín hiệu không dây), hệ thống quản lý tòa nhà thông minh và hệ thống nghe-nhìn trong công nghệ thông tin hiện đại.|0|391
Công nghệ thông tin và truyền thông|Công nghệ thông tin và truyền thông, thường được gọi là ICT, là cụm từ thường dùng như từ đồng nghĩa rộng hơn cho công nghệ thông tin (IT), nhưng thường là một thuật ngữ chung để nhấn mạnh vai trò của truyền thông hợp nhất và sự kết hợp của viễn thông (đường dây điện thoại và tín hiệu không dây), hệ thống quản lý tòa nhà thông minh và hệ thống nghe-nhìn trong công nghệ thông tin hiện đại. ICT bao gồm tất cả các phương tiện kỹ thuật được sử dụng để xử lý thông tin và trợ giúp liên lạc, bao gồm phần cứng và mạng máy tính, liên lạc trung gian cũng như là các phần mềm cần thiết. Mặt khác, ICT bao gồm IT cũng như là điện thoại, phương tiện truyền thông, tất cả các loại xử lý âm thanh và video, điều khiển dựa trên truyền tải và mạng và các chức năng giám sát. Cách diễn tả này xuất hiện lần đầu tiên vào năm 1997 trong một báo cáo của Dennis Stevenson gửi chính phủ Anh và được lan truyền rộng rãi trong các tài liệu mới của Chương trình giảng dạy Quốc gia Anh vào năm 2000.|Những phương tiện kĩ thuật nào trong ICT dùng để xử lý thông tin và trợ giúp liên lạc?|ICT bao gồm tất cả các phương tiện kỹ thuật được sử dụng để xử lý thông tin và trợ giúp liên lạc, bao gồm phần cứng và mạng máy tính, liên lạc trung gian cũng như là các phần mềm cần thiết.|392|581
Hà Nam (Trung Quốc)|Vào đầu thời đại đồ đá mới, tại khu vực trung du Hoàng Hà đã có nhiều thể loại hình thức văn hóa phát sinh và phát triển, thông qua khảo cổ, đã phát hiện được văn hóa Bùi Lý Cương tồn tại trong khoảng thời gian 7000 TCN - 5000 TCN ở lưu vực Lạc Hà, khu định cư Gia Hồ từng tồn tại từ 7000 TCN - 5800 TCN ở khu vực huyện Vũ Dương ngày nay. Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|Vào giai đoạn nào thì khu vực lưu vực Lạc Hà có sự tồn tại của văn hóa Bùi Lý Cương?|Vào đầu thời đại đồ đá mới, tại khu vực trung du Hoàng Hà đã có nhiều thể loại hình thức văn hóa phát sinh và phát triển, thông qua khảo cổ, đã phát hiện được văn hóa Bùi Lý Cương tồn tại trong khoảng thời gian 7000 TCN - 5000 TCN ở lưu vực Lạc Hà, khu định cư Gia Hồ từng tồn tại từ 7000 TCN - 5800 TCN ở khu vực huyện Vũ Dương ngày nay.|0|338
Hà Nam (Trung Quốc)|Vào đầu thời đại đồ đá mới, tại khu vực trung du Hoàng Hà đã có nhiều thể loại hình thức văn hóa phát sinh và phát triển, thông qua khảo cổ, đã phát hiện được văn hóa Bùi Lý Cương tồn tại trong khoảng thời gian 7000 TCN - 5000 TCN ở lưu vực Lạc Hà, khu định cư Gia Hồ từng tồn tại từ 7000 TCN - 5800 TCN ở khu vực huyện Vũ Dương ngày nay. Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|Vào khoảng thời gian 7000 TCN - 5800 TCN tại huyện Vũ Dương ngày nay đã có sự tồn tại của khu định cư nào?|Vào đầu thời đại đồ đá mới, tại khu vực trung du Hoàng Hà đã có nhiều thể loại hình thức văn hóa phát sinh và phát triển, thông qua khảo cổ, đã phát hiện được văn hóa Bùi Lý Cương tồn tại trong khoảng thời gian 7000 TCN - 5000 TCN ở lưu vực Lạc Hà, khu định cư Gia Hồ từng tồn tại từ 7000 TCN - 5800 TCN ở khu vực huyện Vũ Dương ngày nay.|0|338
Hà Nam (Trung Quốc)|Vào đầu thời đại đồ đá mới, tại khu vực trung du Hoàng Hà đã có nhiều thể loại hình thức văn hóa phát sinh và phát triển, thông qua khảo cổ, đã phát hiện được văn hóa Bùi Lý Cương tồn tại trong khoảng thời gian 7000 TCN - 5000 TCN ở lưu vực Lạc Hà, khu định cư Gia Hồ từng tồn tại từ 7000 TCN - 5800 TCN ở khu vực huyện Vũ Dương ngày nay. Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|Loài thực vật nào mà chỉ có tại Gia Hồ trồng mà các nơi khác của văn hóa Bùi Lý Cương lại không có?|Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|339|521
Hà Nam (Trung Quốc)|Vào đầu thời đại đồ đá mới, tại khu vực trung du Hoàng Hà đã có nhiều thể loại hình thức văn hóa phát sinh và phát triển, thông qua khảo cổ, đã phát hiện được văn hóa Bùi Lý Cương tồn tại trong khoảng thời gian 7000 TCN - 5000 TCN ở lưu vực Lạc Hà, khu định cư Gia Hồ từng tồn tại từ 7000 TCN - 5800 TCN ở khu vực huyện Vũ Dương ngày nay. Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|Những cư dân Gia Hồ đã trồng các loại cây nào?|Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|339|521
Hà Nam (Trung Quốc)|Vào đầu thời đại đồ đá mới, tại khu vực trung du Hoàng Hà đã có nhiều thể loại hình thức văn hóa phát sinh và phát triển, thông qua khảo cổ, đã phát hiện được văn hóa Bùi Lý Cương tồn tại trong khoảng thời gian 7000 TCN - 5000 TCN ở lưu vực Lạc Hà, khu định cư Gia Hồ từng tồn tại từ 7000 TCN - 5800 TCN ở khu vực huyện Vũ Dương ngày nay. Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|Loài cây nào được trồng nhiều tại nhiều nơi của văn hóa Bùi Lý Cương?|Cư dân Gia Hồ khi đó đã trồng kê và lúa, trong khi việc trồng kê là điều thường thấy ở các cộng đồng thuộc văn hóa Bùi Lý Cương, thì việc trồng lúa chỉ xuất hiện duy nhất tại Gia Hồ.|339|521
Nhà Hán|Nhà Hán (giản thể: 汉朝; phồn thể: 漢朝; Hán-Việt: Hán triều; bính âm: Hàn cháo; Wade–Giles: Han Ch'au; 206 TCN – 220) là triều đại kế tục nhà Tần (221 TCN - 207 TCN), và được tiếp nối bởi thời kỳ Tam Quốc (220-280). Triều đại này được thành lập bởi Lưu Bang, một lãnh tụ khởi nghĩa chống lại sự cai trị của nhà Tần, được biết đến sau khi qua đời là Hán Cao Tổ (漢高祖). Triều đại nhà Hán bị gián đoạn bởi Vương Mãng, một ngoại thích nhà Hán, tự lập mình lên làm hoàng đế, thành lập nhà Tân (9 - 23). Sau đó, hoàng thân Lưu Tú đã khôi phục lại chính quyền nhà Hán, tiếp tục sự thịnh trị, được biết đến với tên gọi Hán Quang Vũ Đế (漢光武帝).|Vương triều đứng đầu Trung Hoa trong giai đoạn 221 TCN - 207 TCN là gì?|Nhà Hán (giản thể: 汉朝; phồn thể: 漢朝; Hán-Việt: Hán triều; bính âm: Hàn cháo; Wade–Giles: Han Ch'au; 206 TCN – 220) là triều đại kế tục nhà Tần (221 TCN - 207 TCN), và được tiếp nối bởi thời kỳ Tam Quốc (220-280).|0|212
